timestamp,device_id,moisture_level,temperature,signal_strength,zone,battery_level
2023-10-30 19:00:00,DEV_002,53.5,28.8,79,Agriculture_West,91
2023-10-30 20:00:00,DEV_003,53.5,29.2,86,Agriculture_North,89
2023-10-30 21:00:00,DEV_001,54.3,29.0,81,Agriculture_East,93
2023-10-30 22:00:00,DEV_002,54.1,29.4,83,Agriculture_West,91
2023-10-30 23:00:00,DEV_003,54.6,28.8,76,Agriculture_North,89
2023-10-31 00:00:00,DEV_001,54.3,28.9,78,Agriculture_East,93
2023-10-31 01:00:00,DEV_002,54.5,28.9,79,Agriculture_West,91
2023-10-31 02:00:00,DEV_003,54.4,29.2,86,Agriculture_North,89
2023-10-31 03:00:00,DEV_001,54.3,29.1,79,Agriculture_East,93
2023-10-31 04:00:00,DEV_002,53.8,28.6,79,Agriculture_West,91
2023-10-31 05:00:00,DEV_003,55.0,28.9,87,Agriculture_North,89
2023-10-31 06:00:00,DEV_001,54.2,28.6,76,Agriculture_East,93
2023-10-31 07:00:00,DEV_002,54.5,28.9,89,Agriculture_West,91
2023-10-31 08:00:00,DEV_003,54.2,28.6,83,Agriculture_North,89
2023-10-31 09:00:00,DEV_001,54.5,28.4,81,Agriculture_East,93
2023-10-31 10:00:00,DEV_002,54.6,28.3,89,Agriculture_West,91
2023-10-31 11:00:00,DEV_003,55.4,28.5,89,Agriculture_North,89
2023-10-31 12:00:00,DEV_001,55.7,28.5,76,Agriculture_East,93
2023-10-31 13:00:00,DEV_002,55.6,28.0,85,Agriculture_West,91
2023-10-31 14:00:00,DEV_003,55.4,27.9,81,Agriculture_North,89
2023-10-31 15:00:00,DEV_001,55.3,28.5,85,Agriculture_East,93
2023-10-31 16:00:00,DEV_002,55.8,28.4,83,Agriculture_West,91
2023-10-31 17:00:00,DEV_003,56.2,28.4,76,Agriculture_North,89
2023-10-31 18:00:00,DEV_001,56.0,27.8,89,Agriculture_East,93
2023-10-31 19:00:00,DEV_002,57.1,28.0,85,Agriculture_West,91
2023-10-31 20:00:00,DEV_003,56.8,27.6,75,Agriculture_North,89
2023-10-31 21:00:00,DEV_001,56.9,27.7,75,Agriculture_East,93
2023-10-31 22:00:00,DEV_002,57.2,28.0,88,Agriculture_West,91
2023-10-31 23:00:00,DEV_003,57.9,27.7,79,Agriculture_North,89
2023-11-01 00:00:00,DEV_001,57.8,27.7,76,Agriculture_East,93
2023-11-01 01:00:00,DEV_002,57.9,27.7,80,Agriculture_West,91
2023-11-01 02:00:00,DEV_003,58.1,27.5,85,Agriculture_North,89
2023-11-01 03:00:00,DEV_001,58.4,27.3,77,Agriculture_East,92
2023-11-01 04:00:00,DEV_002,59.1,27.5,79,Agriculture_West,90
2023-11-01 05:00:00,DEV_003,58.4,27.5,89,Agriculture_North,88
2023-11-01 06:00:00,DEV_001,58.9,27.5,77,Agriculture_East,92
2023-11-01 07:00:00,DEV_002,58.9,27.6,80,Agriculture_West,90
2023-11-01 08:00:00,DEV_003,59.1,27.0,82,Agriculture_North,88
2023-11-01 09:00:00,DEV_001,60.4,26.8,83,Agriculture_East,92
2023-11-01 10:00:00,DEV_002,60.4,27.1,77,Agriculture_West,90
2023-11-01 11:00:00,DEV_003,59.8,26.8,89,Agriculture_North,88
2023-11-01 12:00:00,DEV_001,60.6,27.3,89,Agriculture_East,92
2023-11-01 13:00:00,DEV_002,60.9,26.8,84,Agriculture_West,90
2023-11-01 14:00:00,DEV_003,60.8,26.6,82,Agriculture_North,88
2023-11-01 15:00:00,DEV_001,61.1,26.4,79,Agriculture_East,92
2023-11-01 16:00:00,DEV_002,62.0,26.8,86,Agriculture_West,90
2023-11-01 17:00:00,DEV_003,61.3,26.3,75,Agriculture_North,88
2023-11-01 18:00:00,DEV_001,61.7,26.3,81,Agriculture_East,92
2023-11-01 19:00:00,DEV_002,61.9,26.1,82,Agriculture_West,90
2023-11-01 20:00:00,DEV_003,62.6,26.1,85,Agriculture_North,88
2023-11-01 21:00:00,DEV_001,62.9,26.2,89,Agriculture_East,92
2023-11-01 22:00:00,DEV_002,62.4,26.3,88,Agriculture_West,90
2023-11-01 23:00:00,DEV_003,63.5,25.8,82,Agriculture_North,88
2023-11-02 00:00:00,DEV_001,63.4,26.2,83,Agriculture_East,92
2023-11-02 01:00:00,DEV_002,63.8,25.7,89,Agriculture_West,90
2023-11-02 02:00:00,DEV_003,64.2,25.9,79,Agriculture_North,88
2023-11-02 03:00:00,DEV_001,63.8,25.9,86,Agriculture_East,92
2023-11-02 04:00:00,DEV_002,63.6,26.2,89,Agriculture_West,90
2023-11-02 05:00:00,DEV_003,63.8,25.9,85,Agriculture_North,88
2023-11-02 06:00:00,DEV_001,64.3,25.9,78,Agriculture_East,92
2023-11-02 07:00:00,DEV_002,64.7,26.0,76,Agriculture_West,90
2023-11-02 08:00:00,DEV_003,64.7,25.7,79,Agriculture_North,88
2023-11-02 09:00:00,DEV_001,65.0,25.7,76,Agriculture_East,92
2023-11-02 10:00:00,DEV_002,65.5,25.2,81,Agriculture_West,90
2023-11-02 11:00:00,DEV_003,65.5,25.6,82,Agriculture_North,88
2023-11-02 12:00:00,DEV_001,65.4,25.3,76,Agriculture_East,92
2023-11-02 13:00:00,DEV_002,65.2,25.1,83,Agriculture_West,90
2023-11-02 14:00:00,DEV_003,65.5,25.3,80,Agriculture_North,88
2023-11-02 15:00:00,DEV_001,66.1,24.9,89,Agriculture_East,92
2023-11-02 16:00:00,DEV_002,66.0,25.6,88,Agriculture_West,90
2023-11-02 17:00:00,DEV_003,65.7,25.0,88,Agriculture_North,88
2023-11-02 18:00:00,DEV_001,65.7,25.2,84,Agriculture_East,92
2023-11-02 19:00:00,DEV_002,65.5,25.0,82,Agriculture_West,90
2023-11-02 20:00:00,DEV_003,65.7,25.4,80,Agriculture_North,88
2023-11-02 21:00:00,DEV_001,65.9,25.2,85,Agriculture_East,92
2023-11-02 22:00:00,DEV_002,66.3,25.2,75,Agriculture_West,90
2023-11-02 23:00:00,DEV_003,65.6,25.2,79,Agriculture_North,88
2023-11-03 00:00:00,DEV_001,65.9,24.9,81,Agriculture_East,92
2023-11-03 01:00:00,DEV_002,65.7,25.2,77,Agriculture_West,90
2023-11-03 02:00:00,DEV_003,66.0,24.6,79,Agriculture_North,88
2023-11-03 03:00:00,DEV_001,65.5,24.9,86,Agriculture_East,92
2023-11-03 04:00:00,DEV_002,65.9,24.6,85,Agriculture_West,90
2023-11-03 05:00:00,DEV_003,66.3,24.9,76,Agriculture_North,88
2023-11-03 06:00:00,DEV_001,65.7,24.8,89,Agriculture_East,92
2023-11-03 07:00:00,DEV_002,65.9,24.5,77,Agriculture_West,90
2023-11-03 08:00:00,DEV_003,65.1,24.7,81,Agriculture_North,88
2023-11-03 09:00:00,DEV_001,66.0,24.5,78,Agriculture_East,92
2023-11-03 10:00:00,DEV_002,65.9,24.4,80,Agriculture_West,90
2023-11-03 11:00:00,DEV_003,65.5,24.3,87,Agriculture_North,88
2023-11-03 12:00:00,DEV_001,65.2,24.1,89,Agriculture_East,92
2023-11-03 13:00:00,DEV_002,65.0,24.6,85,Agriculture_West,90
2023-11-03 14:00:00,DEV_003,64.8,24.5,85,Agriculture_North,88
2023-11-03 15:00:00,DEV_001,64.3,24.0,78,Agriculture_East,92
2023-11-03 16:00:00,DEV_002,64.8,24.7,88,Agriculture_West,90
2023-11-03 17:00:00,DEV_003,64.5,24.2,84,Agriculture_North,88
2023-11-03 18:00:00,DEV_001,64.7,24.6,75,Agriculture_East,92
2023-11-03 19:00:00,DEV_002,64.6,24.5,84,Agriculture_West,90
2023-11-03 20:00:00,DEV_003,63.8,24.1,76,Agriculture_North,88
2023-11-03 21:00:00,DEV_001,63.8,24.0,89,Agriculture_East,92
2023-11-03 22:00:00,DEV_002,63.3,24.5,75,Agriculture_West,90
2023-11-03 23:00:00,DEV_003,62.8,23.8,78,Agriculture_North,88
2023-11-04 00:00:00,DEV_001,63.6,24.0,75,Agriculture_East,92
2023-11-04 01:00:00,DEV_002,63.0,24.0,83,Agriculture_West,90
2023-11-04 02:00:00,DEV_003,63.1,24.0,88,Agriculture_North,88
2023-11-04 03:00:00,DEV_001,62.5,24.2,81,Agriculture_East,92
2023-11-04 04:00:00,DEV_002,62.1,23.7,77,Agriculture_West,90
2023-11-04 05:00:00,DEV_003,62.5,24.3,75,Agriculture_North,88
2023-11-04 06:00:00,DEV_001,62.0,24.2,83,Agriculture_East,92
2023-11-04 07:00:00,DEV_002,61.1,24.0,86,Agriculture_West,90
2023-11-04 08:00:00,DEV_003,60.8,24.0,78,Agriculture_North,88
2023-11-04 09:00:00,DEV_001,61.0,23.6,78,Agriculture_East,92
2023-11-04 10:00:00,DEV_002,60.6,23.8,78,Agriculture_West,90
2023-11-04 11:00:00,DEV_003,60.4,24.3,77,Agriculture_North,88
2023-11-04 12:00:00,DEV_001,60.4,24.2,81,Agriculture_East,92
2023-11-04 13:00:00,DEV_002,60.6,23.8,82,Agriculture_West,90
2023-11-04 14:00:00,DEV_003,59.5,24.2,83,Agriculture_North,88
2023-11-04 15:00:00,DEV_001,59.3,23.9,80,Agriculture_East,92
2023-11-04 16:00:00,DEV_002,59.7,23.6,84,Agriculture_West,90
2023-11-04 17:00:00,DEV_003,59.2,24.0,87,Agriculture_North,88
2023-11-04 18:00:00,DEV_001,58.6,24.3,77,Agriculture_East,92
2023-11-04 19:00:00,DEV_002,59.2,24.3,83,Agriculture_West,90
2023-11-04 20:00:00,DEV_003,59.0,24.1,82,Agriculture_North,88
2023-11-04 21:00:00,DEV_001,58.0,23.8,88,Agriculture_East,92
2023-11-04 22:00:00,DEV_002,58.1,24.1,87,Agriculture_West,90
2023-11-04 23:00:00,DEV_003,57.1,23.8,80,Agriculture_North,88
2023-11-05 00:00:00,DEV_001,57.4,24.1,88,Agriculture_East,92
2023-11-05 01:00:00,DEV_002,57.0,23.8,82,Agriculture_West,90
2023-11-05 02:00:00,DEV_003,57.1,24.4,88,Agriculture_North,88
2023-11-05 03:00:00,DEV_001,57.3,24.3,77,Agriculture_East,92
2023-11-05 04:00:00,DEV_002,56.3,24.0,81,Agriculture_West,90
2023-11-05 05:00:00,DEV_003,56.4,23.8,75,Agriculture_North,88
2023-11-05 06:00:00,DEV_001,55.7,24.4,84,Agriculture_East,92
2023-11-05 07:00:00,DEV_002,55.6,24.4,82,Agriculture_West,90
2023-11-05 08:00:00,DEV_003,55.8,24.6,82,Agriculture_North,88
2023-11-05 09:00:00,DEV_001,56.2,24.5,78,Agriculture_East,92
2023-11-05 10:00:00,DEV_002,55.8,24.1,86,Agriculture_West,90
2023-11-05 11:00:00,DEV_003,55.6,24.2,75,Agriculture_North,88
